user_id,name,review_count,yelping_since,fans,average_stars,correo
g34LsuGf9gj9h5wqhye-Jw,Lindsay,25,2016-02-18 16:47:01,0,4.24,lindsay49149@gmail.com
Ttl7boWCLyAWFSg709yU1w,Emma,24,2013-10-07 23:25:44,1,4.08,emma49169@gmail.com
adkFEPkxFQf_CpszEGJCbw,Tavia,3,2012-09-30 05:28:00,1,4.0,tavia49258@gmail.com
JnSlKs__M6IL_r_yet1_9g,Raina,100,2012-12-27 19:22:39,3,4.36,raina49381@gmail.com
yeaQgTbOVemDghf9XjLPHg,Amanda,5,2015-12-03 23:59:28,0,5.0,amanda49542@gmail.com
jWdnzFRRm6zeLyn1la1jOw,Selmy,605,2012-04-22 14:32:44,36,3.75,selmy49597@gmail.com
urGnh8Eockw-wJ1PgzgY-g,Erica,180,2013-12-27 16:18:58,7,4.09,erica49871@gmail.com
94rZtpEL2VJkDx2P6DTqNQ,Jasmine,7,2014-04-22 22:46:03,0,4.43,jasmine49899@gmail.com
yPvqeQfXNEuFKaM1anmE6Q,Clare,53,2012-07-18 20:51:19,9,3.8,clare50032@gmail.com
UuUO4-1U8m3CgQ7yImxGIQ,Jane,64,2018-08-16 11:56:49,0,4.13,jane50093@gmail.com
uDMOukchXcHYNTx5nBm0GQ,Melissa,148,2015-04-15 15:09:24,9,3.84,melissa50246@gmail.com
4LGxFnXBSv41AIth_P1Diw,Allison,146,2015-09-26 17:49:49,7,3.58,allison50313@gmail.com
z4eQjwh22fXmxM2FFjOSrw,Tom,171,2012-09-09 12:32:22,8,3.84,tom50318@gmail.com
RFW1YjwDR0wdGdRKvl11Ig,Zujey,67,2018-04-09 23:15:32,2,2.22,zujey50343@gmail.com
cJLcKzuVnpPwZfPcl2MCgw,Elena,146,2013-03-27 03:10:38,2,3.72,elena50401@gmail.com
P83d-xqlNAoOb4NakLTihA,Shane,25,2013-08-16 13:58:38,2,3.65,shane50511@gmail.com
9_n0XpmGuQ62RB--77ppPA,Cidny,11,2017-07-08 22:27:28,0,4.45,cidny50548@gmail.com
qeqvmybbKy09owDcq7bRIA,Selly,31,2012-06-22 16:23:48,0,4.19,selly50585@gmail.com
lxusNMk_tvxRtZcQ8IaORw,Justine,123,2011-02-01 18:49:58,2,4.66,justine50786@gmail.com
g3KdhiMJvLSoOIY6zApyow,Rachel,40,2018-05-30 18:26:30,0,3.17,rachel50795@gmail.com
KyF8TsD-5g1IHKwQRNW_DQ,Briana,198,2013-04-17 22:29:08,11,4.25,briana50857@gmail.com
rCsRmePT0JcI0-1ssVbTAQ,Mailoha,633,2013-02-10 18:16:28,124,3.24,mailoha50882@gmail.com
_EIuMqvlS_HRUKk5CKzM-A,Jennifer,272,2011-05-27 23:16:38,32,3.52,jennifer50887@gmail.com
VbUHCOtm94rmoPIoXA0yMg,Savanna,105,2014-01-11 01:04:49,1,4.33,savanna50946@gmail.com
_htX81yTgWIWXZJVTGY0_A,Melissa,42,2016-08-18 14:37:40,3,4.29,melissa51016@gmail.com
ykoPY7z9NxKbnvDcIYJmyg,Cristina,52,2014-01-30 03:31:17,0,4.15,cristina51041@gmail.com
FzR7yewGp7glqz8knVPYSw,Matthew,442,2011-05-12 22:07:50,18,4.05,matthew51212@gmail.com
wEAtr0zq18zocjc37kJVbw,Amanda,37,2017-08-12 18:30:18,0,3.68,amanda51227@gmail.com
0XQSjgegXqQH4DQxtyYKuw,Leori,68,2008-08-16 12:32:40,2,2.87,leori51317@gmail.com
iPBtgXc4wRv8Ot9ajIICHA,Kris,482,2013-04-14 00:25:16,28,4.15,kris51371@gmail.com
zH6vpD4JxPsUaF1qtnJSfQ,Kristy,33,2013-08-18 02:04:43,1,4.29,kristy51453@gmail.com
8aKrJA9ZcS1KpIvERE1ZUw,Ana,12,2015-09-05 14:58:50,0,4.0,ana51536@gmail.com
I30jR5s0NnwbtqnAw3XchA,Kathy,11,2012-09-24 00:02:54,0,4.64,kathy51551@gmail.com
Qv7Rf3DEl2hGMq0CHFl5sw,Christen,18,2013-02-06 17:38:49,4,4.43,christen51567@gmail.com
rUQ0uTP4lbqbEl7PGhCugA,Mel,491,2012-12-16 22:28:52,92,3.53,mel51608@gmail.com
1qNNag3F2BT2mieQ_pHPew,Alissa,98,2014-08-31 18:37:37,7,4.12,alissa51709@gmail.com
s8M8IbqGFk5wHmxRQp24PQ,Jona,239,2013-04-13 22:18:30,14,4.18,jona51770@gmail.com
e67fm29pOiQUcPSltCAHVA,Jude,664,2011-08-27 02:11:23,97,3.71,jude51792@gmail.com
Ys0VIc231Zw9JYFTZMyc_Q,Anna,17,2018-09-07 18:55:03,3,4.17,anna51820@gmail.com
pLE9PzQ-3BNFbGjrMSxo2Q,Jonathan,330,2013-04-26 21:57:41,21,3.84,jonathan51977@gmail.com
m8k182XyjiYv7fLaKmdFcw,Sarah,45,2012-03-22 20:44:29,2,4.18,sarah52208@gmail.com
OUS4LDOuNudHuY57QdGGGw,Valerie,101,2012-12-03 21:55:08,2,2.89,valerie52255@gmail.com
ULXFLuCi7zZNzBr0astCuA,Andrea,133,2016-09-14 14:15:39,8,4.43,andrea52299@gmail.com
WZK9_7lPTa2QuXknWeLrcg,Reena,74,2014-06-12 16:39:15,11,4.17,reena52317@gmail.com
Skq8ZF-djttrZlzqmyGRWQ,Julia,15,2014-02-05 01:44:10,1,5.0,julia52366@gmail.com
tt8Jy4Ezplxa4QiOixtVdg,Chandler,27,2013-04-06 19:52:18,0,2.48,chandler52432@gmail.com
flTPW3w_WZJ5g5nrE_zz8g,Aazia,20,2013-11-06 19:56:29,4,3.0,aazia52688@gmail.com
tbjpIAIk7He2pmacli0clg,Sasha,11,2018-09-18 15:43:05,0,3.33,sasha52815@gmail.com
JTyaQVfKra8XZ6Qm9KxZnQ,Britt,4,2018-06-01 16:24:02,0,4.0,britt52895@gmail.com
-NYWCzCKoejp6rA8cb-9dg,Lauren,66,2015-08-10 23:56:06,4,4.26,lauren53113@gmail.com
pPe6Hb9Ege4OS-SrrV8c4w,Rachael,5,2017-11-11 20:27:13,0,4.2,rachael53164@gmail.com
Z5OahfTMdKjvFPhwy9jrVw,Marion,5,2017-04-15 19:02:34,0,4.43,marion53223@gmail.com
Wn5C_7uaDaCrtot68L6aVA,Angela,50,2018-07-25 22:32:12,2,4.61,angela53530@gmail.com
wRTTQ1Zl6NQhP4NSgIP0sA,Tiffany,102,2017-02-24 20:41:33,2,4.3,tiffany53623@gmail.com
7VV3iwZ-F4CizW6DWcxpHw,Lindsay,33,2012-06-08 16:13:47,4,3.65,lindsay53648@gmail.com
jA361RXJAtyncIwSD-oOFw,Taylor,12,2017-10-01 05:28:04,0,3.2,taylor53705@gmail.com
3h9jdNCbLqq3ZthYGeml2g,Isabella,104,2014-12-23 18:37:34,4,4.29,isabella53762@gmail.com
2cvyHQTZbN3sjriT9_Nn6g,Taylor,28,2015-01-07 13:41:38,5,4.14,taylor53844@gmail.com
M7IxJX-i_Q_kbX3oHtenNg,Wyatt,9,2013-07-10 05:51:06,0,2.11,wyatt53880@gmail.com
7RgijxLgn_SG7HiKo-4B3g,Tennissia,173,2018-02-25 20:10:32,5,3.99,tennissia53893@gmail.com
Yne5lL6wC3xz77E-uOf9HQ,Cori,204,2014-10-22 14:33:19,7,3.8,cori53932@gmail.com
FLZlTewW2DsCD6vV3F7aOA,Lea,10,2016-03-04 06:09:12,3,4.36,lea53971@gmail.com
6zPrywDH9KRMfH-cm5SRyw,Tina,62,2012-04-09 17:22:40,0,3.51,tina53994@gmail.com
9mMSBMqGK50tHJsPM1SdzQ,Terri,12,2014-06-07 17:49:35,0,3.73,terri54004@gmail.com
vnG0EnQOPb9GRvPhf2ooig,Cindy,38,2014-07-27 20:43:08,0,4.87,cindy54026@gmail.com
jPylGSmZoCZz4lVkNZ1eCA,Ashley,123,2016-07-30 20:36:11,11,4.37,ashley54036@gmail.com
oH_eOWjjKnlYV2FHeUJWIQ,Jessica,79,2018-06-10 12:59:30,1,4.4,jessica54172@gmail.com
i5pehlWJ3Deny-OtJKTClQ,Erin,26,2016-10-18 15:02:21,0,3.7,erin54174@gmail.com
P5hp_o83R5Uzey4xkpCmRw,Dawn,243,2015-04-16 21:43:16,60,3.85,dawn54211@gmail.com
Vexm4pRpdkALM6lUiyX0pg,Ericka,101,2013-05-19 18:10:41,9,3.77,ericka54234@gmail.com
rFuudtlaKfpzP8kQTSrOuQ,Carolyn,62,2016-10-18 19:27:38,2,4.95,carolyn54249@gmail.com
A7jo33YW7iIlK7jpZ3p7NA,Debbie,10,2012-09-16 20:23:37,0,1.38,debbie54256@gmail.com
GqFPPExKH56k4Kb7-yRQ7g,Julia,19,2016-05-14 18:09:11,0,4.57,julia54281@gmail.com
GDvWN1WkLsRDGA6hR1Orzg,Sarah,27,2015-12-15 05:36:25,0,4.21,sarah54318@gmail.com
1HQ3yuhqVJPqjCz1P6fDeA,Amy,824,2015-05-24 23:48:48,133,4.4,amy54448@gmail.com
O5lpbUtY-vRedpf-KzMF8w,Jessica,86,2013-11-01 17:30:29,5,4.18,jessica54527@gmail.com
1BITk6O4o8HuyYLAqRNfwQ,Whitney,74,2013-01-15 15:09:49,7,3.8,whitney54644@gmail.com
3KSZIUQjmcwn3IqmZEABdQ,Linda,182,2014-03-15 16:41:40,2,3.82,linda54674@gmail.com
ntHISxjpPFZ6b-xDQBRMKQ,Mila,52,2014-03-19 03:25:52,3,4.67,mila54677@gmail.com
Pp8Elxa2TanXefs37j-2eA,Maura,40,2012-12-23 02:55:47,3,4.69,maura54690@gmail.com
4jKdEh5DlEPY3ssJXnNdNA,Ariel,22,2015-11-02 23:22:03,0,4.61,ariel54748@gmail.com
UKLJgUc81pO4coJm-mxkgA,Silvia,16,2012-10-27 18:58:12,0,4.0,silvia54862@gmail.com
GTHk6HydBPImZkaxF8RLxQ,Marissa,31,2014-10-31 05:49:30,4,4.84,marissa55031@gmail.com
BhVYeXN3H3rvmpIb9dvBMg,Shassie,62,2017-04-17 21:19:45,2,4.31,shassie55108@gmail.com
c-j3TV1F8rI6bQUD6nqGPQ,Diana,235,2011-04-27 19:02:14,53,3.71,diana55224@gmail.com
NC05GXoYnBHCiOzgh_7YQw,Ana Maria,13,2011-11-04 16:30:02,1,5.0,ana maria55315@gmail.com
tuoDDqTDCB-lDgelvMrp5Q,Lara,689,2016-03-20 14:41:16,85,4.64,lara55370@gmail.com
x0pMWhtpAk3MrzYRZxKIgw,Monicka,16,2015-02-23 00:09:10,1,3.44,monicka55757@gmail.com
4gMd6vOxzm9mdgtKidSnlw,Deidre,72,2012-04-15 22:08:21,6,4.27,deidre55889@gmail.com
93jl4pbbNCJFXFL6pyhmaQ,Sheila,228,2013-04-13 18:52:58,8,3.85,sheila55917@gmail.com
3BnR8MxCVR0QfLQ7jCsZwA,Cindy,43,2011-07-14 15:25:10,0,4.41,cindy55952@gmail.com
TyE2OCCfTA1MYNI06pXcnQ,Catherine,81,2012-07-27 03:57:26,3,3.9,catherine56005@gmail.com
JRnJvyx_FpvWMWWKic8arg,Vivian,365,2015-03-18 12:44:05,41,4.12,vivian56046@gmail.com
iHrjJt8sHD98eIsVsGEuBw,Corey,5,2015-11-01 16:09:57,0,3.0,corey56137@gmail.com
How400tgmS48fbXKdDCO9w,Jenna,415,2015-05-26 15:00:22,16,3.16,jenna56161@gmail.com
yGlX267e1cfThMwyDtmYEw,Angela,159,2014-02-20 22:07:04,13,3.98,angela56216@gmail.com
HUK1VT0ylqxLHglWdVUd5w,Brooke,19,2013-02-18 23:07:23,0,4.42,brooke56221@gmail.com
G0XWFLJw0HdDxtblFHLxUw,Jessica,17,2015-01-09 03:07:17,1,4.5600000000000005,jessica56322@gmail.com
t9rCx0ni7oabGhx2Bw-kZw,Michaelle,109,2012-10-13 19:31:28,7,4.36,michaelle56471@gmail.com
uaYajVEqrZNFQUonfmukAQ,Toni,326,2010-07-26 18:51:06,54,3.97,toni56544@gmail.com
-6Fk7QmNWJDaDKwwcgS8PQ,Katherine,124,2013-12-13 18:32:23,16,4.24,katherine56871@gmail.com
wz1JlV4zonKlSmmiqNvVbA,Valerie,19,2015-04-29 15:00:56,1,4.05,valerie56931@gmail.com
F-OwSluUWMn0vMp3bPWMnQ,Deanna,368,2013-10-10 18:22:45,58,4.23,deanna56959@gmail.com
so2l5E4i7ImWcdAbDxuWaQ,Megan,6,2018-03-31 17:30:02,0,4.29,megan56990@gmail.com
p6_zqwSwDvk5qvuZpePitQ,Dolores,107,2014-03-17 20:30:05,2,2.5,dolores57115@gmail.com
4OH4UQesARr8Yp-G30CMJg,Katerra,99,2014-01-08 18:29:32,1,3.62,katerra57247@gmail.com
mdAc6jF_x0CXFomyl0USHg,Andrea,75,2013-12-04 14:54:46,4,3.61,andrea57311@gmail.com
vUew2ZG7Zr63NmDfz96_2A,Allison,133,2013-05-07 19:29:29,8,4.4,allison57313@gmail.com
q5pzqp1bANoYKle_X1Nung,Alison,14,2010-11-15 16:54:02,1,4.43,alison57349@gmail.com
Rw8Pc0gbwoE_1uXCpsvaTg,Alexa,107,2014-05-01 23:37:30,10,4.36,alexa57634@gmail.com
T428Ygp2FBrEcRH4UMEtyA,Samie,7,2017-05-27 20:33:01,0,4.43,samie57755@gmail.com
o4IBlzip_-KRhRtKQqE-zQ,Christina,92,2014-04-26 13:55:01,8,3.72,christina57768@gmail.com
5MYa3BbBU359oqcEYwY94w,Lisa,236,2012-11-19 03:43:06,34,4.09,lisa57816@gmail.com
t-wATdhxCuVWH8lUn-hAYg,Victoria,55,2017-02-23 13:39:12,11,4.61,victoria57847@gmail.com
yv7vJeGmcQ5d6nNL7OM1pg,Vanessa,5,2014-11-23 16:59:25,0,4.8,vanessa57910@gmail.com
K_mA9pGxEz2PXNSoV4ndcQ,Alyssa,13,2011-11-02 22:47:36,0,2.38,alyssa57979@gmail.com
Lb08mBi4LL9Lk8i40G_IIQ,Cassandra,43,2011-07-06 14:34:20,2,3.22,cassandra58012@gmail.com
P02YcDQmeMg2pVR-G2YFkA,Jennifer,16,2015-06-10 16:02:19,0,4.0,jennifer58062@gmail.com
PD8b5cJwQaEUdRKdRCP4fQ,Robin,52,2011-10-13 00:58:30,2,4.66,robin58198@gmail.com
I8X_8iXCU-njOyxCKau_Kg,Katie,18,2016-09-04 20:20:36,0,2.86,katie58273@gmail.com
z1-wLzYSLC7F7QnkeAQoOw,Ally,325,2010-10-28 15:54:54,55,4.22,ally58339@gmail.com
x9eMLPCzldJIgte-HnBCVQ,Brandy,117,2014-01-07 03:45:33,13,4.19,brandy58426@gmail.com
Q_ZhuPVZKqobFjLchNfRNQ,Matthew,20,2013-09-26 23:32:46,1,2.91,matthew58470@gmail.com
Tz9B1_vO_-ccFWMAJGVkkg,Anggie,46,2014-12-02 21:48:52,2,4.37,anggie58476@gmail.com
ib3G5cJBo8Zs7duc_QEG6w,Christine,14,2015-02-01 04:44:16,2,3.33,christine58508@gmail.com
ETJZm6PJVc9ANZbT8Gp2uw,Joanne,97,2014-07-19 15:32:37,8,4.76,joanne58527@gmail.com
oLjseICFHuisZmxrm6bqxA,Cassandra,734,2012-07-01 19:55:24,42,4.46,cassandra58529@gmail.com
UwNRwZ55zIScGZK2h_GAbw,Jen,83,2014-08-03 01:23:00,5,4.07,jen58591@gmail.com
vQ1OOx4NELx9LUB7JWG2HA,Dayla,35,2017-03-11 01:21:44,6,4.34,dayla58697@gmail.com
YnsRkmfRripjhYHlDSPvbw,Paige,40,2018-04-17 17:47:18,6,4.3,paige58712@gmail.com
FkWIPgF2uwXhrdBibdwSgQ,Karlie,129,2014-11-19 10:57:22,16,4.27,karlie58772@gmail.com
V_bMYtA_I6_bq8wC_jyK7w,Leena,69,2016-04-21 05:22:20,3,3.58,leena58799@gmail.com
SKwMaFXP4Umiihb7bd4xlg,Kristen,236,2010-06-18 00:47:24,59,4.03,kristen59014@gmail.com
AWWU9FXm0bJwH5agt_zccw,Angelina,24,2016-02-20 01:09:35,0,4.0,angelina59065@gmail.com
yy1AvThp_6TINmk2qD9PKw,Rebecca,366,2012-12-27 21:58:09,12,4.1,rebecca59126@gmail.com
2YvRhozKCvBEMF9fSZkqUQ,Ornella,113,2008-01-31 23:32:57,14,3.58,ornella59201@gmail.com
GoOA44n-V6MUJo5EmTmuyg,Melinda,7,2015-12-29 20:44:42,0,1.5,melinda59239@gmail.com
3T9qwd-SyIfPryVnd9SaJw,Elizabeth,19,2012-03-23 13:55:47,1,3.74,elizabeth59352@gmail.com
1V8aZ5O-qIRW6L49SaEhvA,Michelle,20,2014-05-11 17:55:44,1,4.05,michelle59360@gmail.com
dJ56dBlxOtwMW1oexFFXGA,Janalee,24,2013-06-09 01:03:05,3,4.11,janalee59433@gmail.com
88Z1DbloWrT7g8GA5qOrng,Renato,12,2012-01-26 14:29:47,0,4.17,renato59476@gmail.com
6Mhbp06FEhD9uxUGCCUmKA,Liz,20,2012-06-10 20:38:52,0,4.24,liz59562@gmail.com
kD_viLHnr_-VMxxB1XSqEQ,Madelin,3,2017-02-22 02:21:55,0,1.0,madelin59587@gmail.com
DKnsz2rmUkAs0jZ7Qd61WA,Stephanie,89,2016-03-15 12:56:10,2,4.07,stephanie59784@gmail.com
fKXohnXgbxNEVgsAwpl9_w,Tasha,659,2014-12-08 15:58:05,106,4.01,tasha59900@gmail.com
gFmc60oVWjSV3c_gQ18iCA,Lindsay,17,2013-02-24 03:53:44,1,3.84,lindsay59941@gmail.com
8cxmVeyVKasX1IKkTWaa2Q,Bridget,25,2016-02-21 21:36:08,0,4.15,bridget60051@gmail.com
8O1XIBttSOjt2xMKfOpgdA,Candace,43,2013-05-20 23:06:59,2,3.84,candace60072@gmail.com
BnbMqjfhMJDjyeQUjVB79Q,Amber,15,2013-03-30 02:45:49,0,4.07,amber60113@gmail.com
z1z8fZ-NS1uomgoRkuFOpw,Jen,350,2013-10-26 17:04:55,10,3.93,jen60210@gmail.com
k9rIAkr_3QpFRlTgIXJAGw,Michele,643,2013-06-09 02:25:40,54,4.28,michele60466@gmail.com
lYF13fJe1_6sbwjeOKUxfg,Bianca,22,2014-07-13 16:54:03,0,2.43,bianca60546@gmail.com
PRelLZgAV2hcRMln94GfQQ,Alyssa,6,2018-02-11 00:08:28,1,5.0,alyssa60554@gmail.com
rfayOeIExQVF2pnuXkC_7Q,Shruti,21,2014-02-08 18:12:42,1,2.45,shruti60573@gmail.com
C0ipViBez_Dd5DUNOcvbPg,Wendy,207,2015-01-09 00:32:36,37,4.4,wendy60591@gmail.com
rLbl3cZ2iZge3I_YUwrZLA,Carmen,38,2011-10-24 20:15:00,0,4.32,carmen60670@gmail.com
mSYP1p0A2amJxVMcYuGOmg,Laura,7,2017-04-01 21:05:02,0,3.29,laura60882@gmail.com
MkdMT3IducUfVowu3Ewl6A,Jamie,7,2016-05-10 05:39:47,0,2.86,jamie60981@gmail.com
n9wVtUofhFMCycI7OEu8rQ,Tara,79,2013-06-28 01:34:28,13,4.07,tara61101@gmail.com
UBOeYsQgpUaHjYUVEQvtyQ,Isabel,281,2015-08-11 00:20:09,13,3.72,isabel61186@gmail.com
-pwvrcd7TGulm0tJeQzHRg,Shannon,101,2013-09-16 02:05:18,4,3.72,shannon61438@gmail.com
5iVZHdzZJhCRe82PjaXUxg,Lisa,22,2014-03-18 15:00:38,1,3.21,lisa61588@gmail.com
RpzshOkUKs0Ott25TmXByA,Colette,20,2014-12-26 19:33:09,0,5.0,colette61592@gmail.com
oOhvBsdE3uj7sYaIO4O80Q,Dakota,7,2018-04-15 00:44:27,0,2.22,dakota61620@gmail.com
sDVTx4pZk1QuEa4jVqSn3w,Michelle,248,2015-03-17 10:32:42,31,4.04,michelle61655@gmail.com
6L0MKrU6cK18dZV1bS-TBw,Amber,1,2014-04-07 14:35:13,0,5.0,amber61665@gmail.com
vExCG5FdmEZWR3kQdI-Dyw,Khryss,4,2015-01-29 18:11:22,0,5.0,khryss61720@gmail.com
w8JDUxW3_ojWhb7xpu8ZLw,Linda,10,2014-05-18 01:29:32,0,3.67,linda61786@gmail.com
O9Dbdo2LZut3e8VqIY9gtg,Jil,216,2010-07-05 20:38:43,19,3.61,jil61819@gmail.com
GPr3YVHrEc4C8bajeId4yg,Magda,31,2014-05-06 00:51:53,0,4.84,magda61872@gmail.com
_9_ZxYABzZqMboWKLujGuQ,Heather,15,2014-12-31 00:05:28,2,4.33,heather62006@gmail.com
onqtaT9jzCU6aAnO3K-u-Q,Kelley,45,2014-03-28 03:20:15,0,3.91,kelley62434@gmail.com
w0IZ2yuJVWq156DVEByRhQ,Jenny,69,2012-05-23 16:10:08,3,4.24,jenny62486@gmail.com
zKyJhBKw9cnPvAWK8wseew,Anne,45,2012-11-10 17:02:54,4,2.45,anne62684@gmail.com
OeQu85mkX5JAqM9-nF16Jw,Deborah,81,2014-04-05 23:00:44,0,3.03,deborah62872@gmail.com
PLuYwY54djUOBPyZrQMkXw,Samantha,61,2016-11-10 01:39:05,2,3.52,samantha63156@gmail.com
EyuoVNkFlHs4efX8Y_DIvw,Stacey,12,2013-04-18 22:13:54,1,4.67,stacey63191@gmail.com
SFxZxk-Orqf5i_1yKQHfZg,Deborah,84,2010-09-05 16:01:07,5,4.7,deborah63320@gmail.com
VFU99_wPtZ2uUyD32fIwmQ,Jessica,8,2016-08-08 20:35:49,0,4.63,jessica63544@gmail.com
4Rj5UwXgjDhxZcj5XgvHOA,Kelsey,9,2015-06-11 18:15:03,0,4.5600000000000005,kelsey63608@gmail.com
gEDX04cRGT-vtASY3x8qsA,Barbra,22,2014-09-07 18:56:02,3,3.28,barbra63692@gmail.com
N12E0C7jtFCrsfF1-bkgPA,Leigh,27,2013-09-18 23:31:50,3,4.67,leigh63842@gmail.com
8_4-9e5FnxupbKn_QuQ5Pg,Sophia,7,2014-03-31 19:11:32,0,2.86,sophia63851@gmail.com
IMrBCu7lei00U-AQ5NheNA,Sheila,162,2015-01-12 20:53:51,62,4.15,sheila63938@gmail.com
36S3YhzsZK_KtUIE3tJJuw,Adrienne,22,2013-09-17 05:03:04,2,3.04,adrienne63943@gmail.com
njZ4R3YDG8QQC84joarNHg,Vicky,537,2014-01-29 15:12:19,22,3.88,vicky64008@gmail.com
2BCRvWcd3QmcQRVg13yh2Q,Alicia,17,2016-05-08 01:24:13,2,4.22,alicia64069@gmail.com
7fXSwKtsBqx7Jxx3O3Al5Q,Jennifer,40,2012-02-24 16:17:10,1,3.54,jennifer64120@gmail.com
d0XQdCDiLMCweiW9jHIDQg,Belinda,19,2013-12-29 15:56:00,0,2.86,belinda64136@gmail.com
0blo2aq9416-sOP1DFBCUg,Elise,11,2015-01-02 17:14:03,0,3.82,elise64170@gmail.com
_xI-aqVpMRJoKUzd8L2-eQ,Dayli,16,2015-03-13 02:55:53,6,3.75,dayli64349@gmail.com
a8RkR_-4CpfJ4wC-xe34HA,Dennis,37,2013-11-23 02:11:54,0,3.8,dennis64449@gmail.com
B6h2gXF3AbZ-7pBCUyGR2w,Kearra,13,2017-10-01 17:46:46,0,3.21,kearra64580@gmail.com
gCoqBYcUi4XiQVOQV6O5ng,Olivia,37,2016-06-08 22:23:28,1,4.36,olivia64627@gmail.com
QLWFG50JkpQ03VIixPNbBw,Chris,55,2013-07-31 21:30:34,2,3.89,chris64768@gmail.com
0ly_H7eCBwVeLK85s0DoKA,Lindsay,24,2013-07-15 22:21:44,2,3.5,lindsay64851@gmail.com
ZxV0GKK5L_MIE8qWD-b21w,Corina,96,2011-10-11 19:45:04,7,4.7,corina64947@gmail.com
VCQybE-RWx7-Y4RQioyCRQ,Brianne,33,2014-11-25 15:18:05,0,3.51,brianne64957@gmail.com
p-BKdz9M0g8crGCe6EUoOw,Ashley,19,2016-04-21 00:53:02,0,4.63,ashley65002@gmail.com
X8k1Ki_ZvVKt4cQy72uGEQ,Kristie,128,2014-08-26 03:08:02,27,3.91,kristie65028@gmail.com
7fCB6aorr51lHsVWErFVmA,Christine,92,2010-07-06 01:44:21,1,4.45,christine65043@gmail.com
D43OWyfzIQjL8feJpYh2SQ,Poco,658,2011-07-12 14:49:14,191,4.19,poco65053@gmail.com
aShJp-dSqOwOoYQa-3LD1Q,Samantha,67,2017-02-03 22:18:19,5,3.38,samantha65188@gmail.com
jRxg91-yAQtpdUqnZSYHgA,Christine,387,2018-05-08 20:44:58,20,4.29,christine65294@gmail.com
i1Xmwcy424OYOBSM8I-fVw,Carina,9,2016-12-13 18:19:58,0,4.5600000000000005,carina65389@gmail.com
2xq4DOcwoXPsO-udxWQdTg,Dorothy,8,2013-08-15 00:09:19,0,4.63,dorothy65539@gmail.com
Kp-p_FxKVj5me_kEhFQwSw,Amber,188,2016-11-06 23:26:17,33,4.6,amber65643@gmail.com
Y4KloYikKJn8UwMzdEf5sA,Nicole,12,2018-05-11 19:38:26,0,4.54,nicole65722@gmail.com
6uNH0CIK0uNGpCTg_O9HMw,Nina,243,2016-02-01 13:21:34,61,4.3,nina65889@gmail.com
1kdXLwdjvuk7FIS3c-oOPA,L,182,2012-10-05 16:15:35,8,3.77,l65937@gmail.com
Hqh3__TgG8hNSGnnmuEYhQ,Heather,619,2012-06-25 02:20:37,76,4.15,heather66033@gmail.com
-2idQbwlpcf_-egRwNIObg,D'Angela,17,2015-10-03 00:01:19,1,4.61,d'angela66041@gmail.com
IeSz60ozr1yAVIH8CX9w9w,Kate,466,2008-06-17 02:14:56,13,4.19,kate66048@gmail.com
qAsDtkgWo76xlfOb6KOueg,Mel,141,2012-11-14 14:05:34,9,3.64,mel66209@gmail.com
S05TuAJhfWOy4srIlF-SmQ,Taylor,88,2012-11-30 19:56:04,3,4.09,taylor66214@gmail.com
RLBCzie2j0z1OuYGZO7OcA,Jessica,13,2014-11-08 22:52:37,0,2.71,jessica66277@gmail.com
sDBrQ_pfoVfCQi_R1krToA,Michelle,2,2014-02-17 01:36:31,0,4.5,michelle66281@gmail.com
HuIgJul7zeR15Gj3Vv0L1g,Erica,9,2015-07-31 04:11:33,2,2.73,erica66409@gmail.com
a7XUMNEPOmtAVHPD69wVBA,Joanna,61,2017-11-10 02:56:06,4,4.17,joanna66551@gmail.com
OVNlTmocLF4ryN3C4PfviA,Theresa,39,2014-07-24 22:52:10,3,4.1,theresa66581@gmail.com
XvlaYFCpcU2yjoJ4tFq7aQ,Viviana,48,2013-06-02 23:11:49,1,3.92,viviana66628@gmail.com
RUhLoIkbssEpv7kY1OSxGg,Diana,65,2014-10-15 01:33:04,2,3.94,diana66816@gmail.com
RJ2ynfx6MhaMiNWl_i2IPg,Annette,43,2013-09-16 23:57:07,0,3.24,annette66923@gmail.com
-WHG65cj9F5gJWkGILU45w,Nayza,98,2015-08-28 21:15:48,4,4.22,nayza66959@gmail.com
V1MXDBLan6hvgsR3PvX-tQ,Nanci,16,2017-12-10 18:32:40,1,3.72,nanci66986@gmail.com
_7rN3yAc83pd2GS1Gf64Dw,Sarah,118,2012-12-26 15:39:44,6,4.43,sarah67132@gmail.com
ZBCmWKnqjUNarl70phoM6g,Katie,4,2014-07-11 20:53:39,0,3.75,katie67147@gmail.com
KZ0siGaeYy6qjKC7GNYSXg,Heather,16,2019-01-04 21:12:01,0,4.76,heather67223@gmail.com
psNK1kQxxLHDMu-jm6F6mQ,Sarah,209,2015-12-17 19:53:44,16,4.11,sarah67340@gmail.com
xH-vgVnEu0wputuWPf3Tdw,Alexa,8,2016-08-07 15:01:36,0,4.38,alexa67351@gmail.com
ILQ83a9Kqlqrmn3ZXMNEVA,Marcela,8,2014-05-05 12:58:42,1,4.75,marcela67465@gmail.com
2nJD8fT1n-28lmVxLEZMLg,Chelsea,5,2017-03-07 03:52:55,0,3.4,chelsea67550@gmail.com
SPamUzZpp9fuGazrOVhAXg,Bridget,208,2013-06-16 02:37:28,12,3.74,bridget67595@gmail.com
